time,open,high,low,close,BOS Demand,CHOCH Demand,BOS Supply,CHOCH Supply,New Demand Zone,New Supply Zone,Zone Mitigated,Zone Broken,Volume Spike,Bullish Sweep,Bearish Sweep,Bullish Confirmation,Bearish Confirmation,ATR Short Stop Loss,ATR Long Stop Loss,ATR,Volume,Volume EMA,Spike Threshold,CVD Oscillator,Bullish Divergence,Bearish Divergence,Bullish Cross,Bearish Cross,CVD,Signal
1781702700,30501,30532.25,30492.5,30527,1,0,0,0,0,0,0,1,1,0,0,1,0,30570.560697275367,30454.189302724633,25.54046485024537,16867,9712.628572440692,9203.164287991558,1179.8260032702397,0,0,0,0,43278.40992275359,30195.682545128446
1781703000,30527.5,30528,30419.75,30441,0,0,0,0,0,0,0,0,1,0,1,0,1,30575.17243318427,30372.57756681573,31.44828878951356,77252,32225.752381627128,14568.942858661037,-4865.782257804297,0,0,0,1,-18451.825643066273,25562.586527205138
1781703300,30441.25,30474.25,30398,30409,0,0,0,0,0,0,1,0,1,0,0,0,1,30526.222616528252,30346.027383471748,34.64841101883402,65221,43224.16825441808,48338.62857244069,-6548.802641056171,0,0,0,0,-46037.10105290233,18743.568662432997
1781703600,30409,30524.5,30399.5,30519.5,0,0,0,0,0,1,0,0,1,0,0,1,0,30586.15314391909,30337.84685608091,41.10209594606016,60560,49002.77883627872,64836.25238162712,-243.8572391910884,0,0,0,0,7497.938947097668,17672.55630859154
1781703900,30520.25,30540.75,30451.25,30452,0,0,0,0,0,0,0,0,1,0,1,0,1,30607.588633639156,30384.411366360844,44.55908909277015,54124,50709.852557519145,73504.16825441808,-4020.794580347147,0,0,0,0,-33775.39066184088,12772.751835217023
1781704200,30452.25,30485,30426.5,30472.75,0,0,0,0,1,0,0,0,1,0,0,1,0,30553.33230266493,30358.16769733507,45.55486844328657,54826,52081.901705012766,76064.77883627871,-1381.921977053308,0,0,0,0,-14562.860747310966,10169.360160690547
1781704500,30473,30477.25,30346,30347.75,0,0,0,1,0,0,1,1,1,0,0,0,1,30554.76392390315,30268.48607609685,51.675949268766104,53550,52571.26780334184,78122.85255751915,-5835.692901052296,0,0,0,0,-65664.86074731097,2947.0534075475452
1781704800,30347.75,30403.75,30319.75,30389,0,0,0,0,0,1,0,0,1,0,0,1,0,30484.727215052924,30238.772784947076,53.98481003528281,68830,57990.845202227894,78856.90170501276,-1438.9855080873863,0,0,0,0,-31864.414318739546,-368.3244711464631
1781705100,30388.5,30427.5,30349,30384.75,0,0,0,0,0,0,0,0,0,0,0,0,1,30511.103842549142,30265.396157450858,55.735895032762606,54261,56747.56346815193,86986.26780334185,-1267.8735307408406,0,0,0,0,-34456.50030600069,-3614.8174077992467
1781705400,30384.75,30449,30356.75,30444,0,0,0,0,0,0,0,0,0,1,0,1,0,30536.51606808135,30269.23393191865,58.34404538756528,47475,53656.70897876795,85121.3452022279,1992.9217208630826,0,0,1,0,-3964.4271352689866,-3648.113572320174
1781705700,30444,30489.25,30434.75,30469,0,0,0,0,1,0,0,0,0,0,0,1,0,30576.35420607554,30347.64579392446,58.069470717024906,38529,48614.139319178634,80485.06346815193,3431.765995043357,0,0,0,0,13709.426075740186,-1995.0145582191876
1781706000,30469.25,30544.75,30457,30540.75,0,0,0,0,0,0,1,0,0,0,0,1,0,30635.03426278443,30366.71573721557,60.1895085229517,37163,44797.09287945242,72921.20897876794,5767.020318769783,0,0,0,0,43990.38903870315,2384.5476891067497
1781706300,30541.25,30543.25,30488.75,30509.25,0,0,0,0,0,0,0,0,0,0,1,0,1,30632.92467258554,30399.07532741446,59.78311505702658,32383,40659.06191963495,67195.63931917863,2993.3442133387302,0,0,0,0,24976.517479070124,4536.163859579452
1781706600,30509.25,30515.75,30429.25,30460,0,0,0,0,0,0,0,0,0,0,0,0,1,30608.287195972287,30336.712804027713,61.691463981524684,39366,40228.04127975663,60988.59287945242,391.1864207040145,0,0,0,0,2562.927883694403,4348.236623780876
1781706900,30460.25,30478.75,30410,30423.25,0,0,0,0,0,1,0,0,0,0,0,0,1,30572.043467688552,30316.706532311448,62.195645125701496,37340,39265.360853171085,60342.06191963494,-1515.1011117048665,0,0,0,1,-17532.781207214688,2264.33016368606
1781707200,30422.75,30448,30373.75,30434,0,0,0,0,0,0,0,0,0,0,0,1,0,30542.5850057108,30279.1649942892,63.05667047386567,43161,40563.90723544739,58898.041279756624,-553.0426374997973,0,0,0,0,-10993.235752669232,1001.7048383188896
