time,open,high,low,close,Shapes,Shapes,Bullish Sweep,Bearish Sweep,ATR Short Stop Loss,ATR Long Stop Loss,VWAP,Upper Band #1,Lower Band #1,ATR,Volume,Volume EMA,Spike Threshold,CVD Oscillator,Bullish Divergence,Bearish Divergence,Bullish Cross,Bearish Cross
1780871520,28964.75,28986.25,28960.25,28983.75,1,0,0,0,29029.277208017225,28917.222791982775,28943.20702217605,28989.28843573004,28897.125608622064,28.684805344816933,1617,1787.1960932078475,2808.4412097176573,,0,0,0,0
1780871580,28983.5,29000,28980.75,28993.75,1,0,0,0,29042.016336015997,28938.733663984003,28944.341270288547,28990.461896989553,28898.22064358754,28.010890677330007,1667,1747.1307288052317,2680.7941398117714,,0,0,0,0
1780871640,28993,28996.25,28986.5,28993,0,0,0,0,29036.309812014853,28946.440187985147,28944.81247151931,28990.945325258075,28898.679617780548,26.706541343235006,710,1401.4204858701546,2620.6960932078473,,0,0,0,0
1780871700,28992.5,28994,28980.25,28988.25,0,1,0,0,29032.67161115665,28941.57838884335,28945.29116723449,28991.38432732593,28899.198007143048,25.78107410443251,813,1205.2803239134364,2102.130728805232,,0,0,0,0
1780871760,28988.75,29016.5,28987.75,29014,1,0,0,0,29055.489710359747,28948.760289640253,28946.760751059963,28993.240849397826,28900.2806527221,25.993140239830186,1796,1402.1868826089576,1807.9204858701546,,0,0,0,0
1780871820,29013.25,29017.75,29010,29015.25,1,0,0,0,29054.78508819119,28972.96491180881,28947.615656881117,28994.41420616956,28900.817107592673,24.690058794128028,952,1252.1245884059717,2103.2803239134364,,0,0,0,0
1780871880,29014.25,29016,29000.75,29010.25,0,1,0,0,29052.023653320393,28964.726346679607,28948.53492339848,28995.576284364375,28901.493562432588,24.01576888026174,1144,1216.0830589373145,1878.1868826089576,,0,0,0,0
1780871940,29009.75,29018.5,28996.5,28998.75,0,1,0,0,29054.307678083223,28960.692321916777,28949.329828580037,28996.504256887838,28902.155400272237,23.87178538881447,1099,1177.0553726248763,1824.1245884059717,-146.1640733964398,0,0,0,0
1780872000,28997.5,29009,28995,29003.75,1,0,0,0,29043.74998679156,28960.25001320844,28949.91704848083,28997.15912578661,28902.674971175053,23.166657861042008,864,1072.7035817499175,1765.5830589373145,-111.98611308381325,0,0,0,0
1780872060,29003.25,29004.25,28992.25,28996,0,1,0,0,29037.803559163593,28958.696440836407,28950.35984848485,28997.603034167092,28903.11666280261,22.36903944239615,736,960.469054499945,1609.0553726248763,-161.45882747609915,0,0,0,0
1780872120,28995.75,28996.5,28963.75,28966.25,0,1,0,0,29031.165804937624,28929.084195062376,28951.068182749063,28997.82648948207,28904.309876016054,23.11053662508214,2293,1404.6460363332967,1440.7035817499175,-353.14822509237837,0,0,0,0
1780872180,28966,28977.25,28960.5,28974.75,1,0,0,0,29011.23431887065,28926.51568112935,28951.3935212601,28997.833548898023,28904.953493622175,22.656212580433415,1362,1390.4306908888645,2106.969054499945,-245.73208094225924,0,0,0,0
1780872240,28974,28985.75,28969.75,28974,0,0,0,0,29019.021153237034,28936.478846762966,28951.757430940987,28997.95721401373,28905.55764786824,22.18076882468817,1217,1332.6204605925764,2085.6460363332967,-223.37478291984414,0,0,0,0
1780872300,28974.75,28977.5,28956.75,28959,0,1,0,0,29010.617856577242,28923.632143422758,28951.950301622863,28997.823008607676,28906.07759463805,22.07857105149616,1299,1321.4136403950508,1998.9306908888645,-296.3480097934962,0,0,0,0
1780872360,28958.5,28987.25,28944.75,28982.25,1,0,0,0,29022.555866821727,28909.444133178273,28952.707776763276,28997.836415623766,28907.579137902787,23.537244547817863,3452,2031.6090935967006,1982.1204605925764,-79.54236046684181,0,0,0,0
1780872420,28981,28993.25,28967,28991.5,1,0,0,0,29028.846519191604,28931.403480808396,28953.249472936055,28998.170035684914,28908.328910187196,23.7310127944023,1567,1876.7393957311338,3047.413640395051,-24.731841272110728,0,0,0,0
1780872480,28991.5,29001.5,28976,28976,0,1,0,0,29037.28605353506,28940.21394646494,28953.81838111085,28998.52383257564,28909.11292964606,23.857369023373565,1674,1809.1595971540892,2815.1090935967004,-134.5637828102402,0,0,0,0
1780872540,28977.25,28985.5,28964.5,28970.5,0,1,0,0,29020.979906853983,28929.020093146017,28954.04037414564,28998.541553075072,28909.539195216206,23.653271235989738,1049,1555.7730647693927,2713.7393957311338,-159.17031489767905,0,0,0,0
1780872600,28970.25,28976,28961,28973,1,0,0,0,29010.552770650127,28926.447229349873,28954.213174893557,28998.503589984208,28909.922759802907,23.035180433419043,1018,1376.5153765129285,2333.659597154089,-128.8451135720664,0,0,0,0
1780872660,28973.25,28991,28972.25,28984.25,1,0,0,0,29025.09364417512,28938.15635582488,28954.60685506426,28998.71264640045,28910.50106372807,22.729096116746256,1327,1360.010251008619,2064.7730647693925,-47.54070049810149,0,0,0,0
1780872720,28985,28994.5,28985,28988,1,0,0,0,29027.25659816261,28952.24340183739,28954.920767426716,28998.94804734048,28910.893487512953,21.837732108407238,874,1198.006834005746,2040.0153765129285,-28.193542320636098,0,0,0,0
1780872780,28988,28988.75,28966.5,28975,0,1,0,0,29021.550769722424,28933.699230277576,28955.178135805007,28999.00848358838,28911.347788021634,21.867179814949576,1148,1181.337889337164,1797.010251008619,-101.28900843696853,0,0,0,0
1780872840,28975.25,28975.25,28962.25,28969.5,0,1,0,0,29007.10071474225,28930.39928525775,28955.293564348034,28998.958631624595,28911.628497071473,21.233809828167463,820,1060.891926224776,1772.006834005746,-131.19991767313454,0,0,0,0
1780872900,28970.25,28972.25,28900,28904,0,1,0,0,29009.566735117805,28862.683264882195,28953.985157160434,28997.118895608317,28910.85141871255,24.877823411869787,4497,2206.2612841498503,1591.337889337164,-508.48152421042937,0,0,0,0
1780872960,28904.75,28935,28871.75,28932.75,1,0,0,0,28976.42803975225,28830.32196024775,28951.632347722883,28994.57160749218,28908.693087953587,27.618693168164803,6281,3564.5075227665666,3309.3919262247755,-163.0358357331858,0,0,0,0
1780873020,28932.75,28938.25,28900,28918.5,0,1,0,0,28980.817108341373,28857.432891658627,28950.93882042254,28993.68110247059,28908.19653837449,28.378072227581605,2360,3163.005015177711,5346.76128414985,-224.54296431585908,0,0,0,0
1780873080,28919.75,28924.75,28894.5,28917,0,1,0,0,28967.517672031274,28851.732327968726,28950.328697481968,28993.008322136826,28907.64907282711,28.51178135418292,1776,2700.670010118474,4744.507522766567,-205.60230868550866,0,0,0,0
1780873140,28916,28924.5,28888.25,28893.5,0,1,0,0,28968.096766886185,28844.653233113815,28949.525852475268,28992.29648680624,28906.755218144295,29.064511257455568,1914,2438.4466734123157,4051.0050151777104,-285.3005961318755,0,0,0,0
1780873200,28893.25,28931.5,28890.75,28923.25,1,0,0,0,28976.34878353717,28845.90121646283,28948.77975861395,28991.37885118222,28906.18066604568,29.899189024780167,2553,2476.6311156082106,3657.6700101184733,-59.71192621585651,0,0,0,0
1780873260,28924.5,28943.25,28918.75,28940.5,1,0,0,0,28987.5202989988,28874.4797010012,28948.53016787333,28990.806319688276,28906.254016058385,29.5135326658673,2043,2332.0874104054737,3714.946673412316,73.33314042378036,0,0,1,0
1780873320,28940.25,28965.75,28930.75,28956.25,1,0,0,0,29010.6081347846,28885.8918652154,28948.57515256907,28990.452220905205,28906.698084232932,29.90542318973392,2298,2320.724940270316,3498.1311156082106,154.6092919324289,0,0,0,0
