time,open,high,low,close,BOS Demand,CHOCH Demand,BOS Supply,CHOCH Supply,New Demand Zone,New Supply Zone,Zone Mitigated,Zone Broken,Volume Spike,Bullish Sweep,Bearish Sweep,Bullish Confirmation,Bearish Confirmation,ATR Short Stop Loss,ATR Long Stop Loss,ATR,Volume,Volume EMA,Spike Threshold,CVD Oscillator,Bullish Divergence,Bearish Divergence,Bullish Cross,Bearish Cross,CVD,Signal
1725357600,19469,19522,19330.5,19372,0,0,0,0,0,1,0,0,0,0,0,0,1,19720.300930958303,19132.199069041697,132.20062063886903,296078,159917.748849928,137756.43491233804,-10546.744054115716,0,0,0,1,-202592.45833747,-16026.24631041368
1725372000,19367.25,19386,19104.5,19108.75,0,0,1,0,0,0,1,1,1,0,0,0,1,19600.29729303271,18890.20270696729,142.86486202180694,647879,322571.4992332853,239876.623274892,-62920.91769183904,0,0,0,0,-797536.4068277009,-90455.78540729817
1725386400,19108.75,19113.5,18911,18995.5,0,0,0,0,0,0,0,0,0,0,0,0,1,19334.186772101802,18690.313227898198,147.12451473453504,315277,320139.9994888569,483857.248849928,-65802.14041017246,0,0,0,0,-973857.9883091825,-174589.32854081097
1725400800,18991,19007,18824.25,18888.25,0,0,0,0,0,0,0,0,0,0,0,0,1,19231.503788380243,18599.746211619757,149.6691922534968,128146,256141.99965923792,480209.9992332853,-57883.14757083869,0,0,0,0,-72049.25581395348,-164823.6073287293
1725415200,18888,18934.5,18837,18854.5,0,0,0,0,0,0,0,0,0,0,0,0,1,19153.41423206737,18618.08576793263,145.94282137824703,88315,200199.66643949196,384212.9994888569,-47099.70135919308,0,0,0,0,-102393.38401908168,-158877.87177542952
1725429600,18854.75,18943.25,18830.75,18922,0,0,0,0,0,0,0,0,0,0,0,1,0,19158.581072633988,18615.418927366012,143.55404842265796,112064,170821.1109596613,300299.4996592379,-28822.59260204505,0,0,0,0,-35404.0151301928,-147118.45685683555
1725444000,18921.75,18991,18843.5,18972.5,0,0,0,0,1,0,0,0,0,0,0,1,0,19206.75385316013,18627.74614683987,143.83590210675382,271086,204242.7406397742,256231.66643949196,-11247.266237581614,0,0,0,0,57867.947581671615,-127595.94214840629
1725458400,18971.25,19115,18836,19005.75,0,0,0,0,0,0,0,0,1,0,0,1,0,19345.23572079155,18605.76427920845,153.4904805277,656396,354960.49375984946,306364.1109596613,2022.0494250568518,0,0,1,0,139035.19489349957,-102202.50052536764
1725472800,19005.75,19032,18907.5,18962.25,0,0,0,0,0,0,0,0,0,0,0,0,1,19259.12959787787,18680.37040212213,151.41973191857855,241239,317053.32917323295,532440.7406397741,-2738.6637045957905,0,0,0,1,54746.86959229475,-87254.94146654264
1725487200,18968.5,19008.25,18891.5,18984.25,0,0,0,0,0,0,1,0,0,0,0,1,0,19231.664983743736,18668.085016256264,148.94332249582294,71992,235366.21944882197,475579.99375984946,2242.098508473253,0,0,1,0,9711.982869379015,-78019.99629169297
1725501600,18983.75,18988.75,18882.5,18939.25,0,0,0,0,0,0,0,0,0,0,0,0,1,19207.590699190612,18663.659300809388,145.89379946040702,70887,180539.8129658813,353049.32917323295,2580.7178738545044,1,0,0,0,-19977.16066003275,-72492.1071839158
1725516000,18938.25,19003,18887.75,18937.75,0,0,0,0,0,0,0,0,0,0,0,0,1,19218.55743496271,18672.19256503729,143.70495664180652,96267,152448.87531058755,270809.71944882197,5592.585360979952,0,0,0,0,-20394.80491165965,-67530.45934846283
1725530400,18937.5,19062,18828,19051,0,0,0,0,0,0,0,0,0,0,0,1,0,19287.231903893946,18602.768096106054,150.1546025959632,331767,212221.5835403917,228673.3129658813,23187.49780164397,0,0,0,0,140526.3681652634,-47715.52339477462
1725544800,19051,19150.25,18842,19012.25,0,0,0,0,0,0,0,0,1,0,0,0,1,19392.42069647295,18599.82930352705,161.44713098196584,685758,370067.05569359445,318332.3753105876,14122.65492649169,0,0,0,0,54319.96913849942,-37997.85743922471
1725559200,19012.25,19040.75,18898.25,18923.75,0,0,0,0,0,0,0,0,0,0,0,0,1,19280.89064672488,18658.10935327512,160.093764483254,228181,322771.7037957296,555100.5835403916,1411.5718817994639,0,0,0,0,-87392.44138781638,-42702.103529566775
1725573600,18920,18934.25,18790.5,18876,0,0,0,0,0,0,0,0,0,1,0,0,1,19172.639529101674,18552.110470898326,158.92635273445015,80677,242073.46919715308,484157.5556935944,2046.678837239073,0,0,0,0,-24694.177391304347,-40987.062944970356
1725588000,18875.75,18906.75,18830.75,18872.5,0,0,0,0,0,1,0,0,0,0,0,0,1,19136.25456273727,18601.24543726273,153.00304182484658,66851,183665.97946476872,363110.2037957296,4604.441692269178,0,0,0,0,-27552.9372597254,-39707.62240351846
1725602400,18873.25,18886.25,18703.75,18761,0,0,1,0,0,0,0,1,0,0,0,0,1,19118.91495111318,18471.08504888682,155.1099674087861,128104,165145.31964317916,275498.9691971531,-485.8359135714636,0,0,0,1,-106345.67150630074,-46054.103270450105
1725616800,18760.75,18972.5,18722,18745.75,0,0,0,0,0,0,0,0,0,0,0,0,1,19215.385311747952,18479.114688252048,161.92354116530137,469096,266462.21309545275,247717.97946476872,137.27156187748915,0,0,1,0,-134435.25234462408,-54471.35556322858
1725631200,18745.75,18789,18428.75,18478,0,0,0,0,0,0,0,0,1,0,0,0,1,19053.134575194526,18164.615424805474,176.08971679635127,799386,444103.4753969685,399693.31964317913,-52606.90554868701,0,0,0,1,-728565.9990483022,-118670.84541894987
1725645600,18478,18533.25,18337.25,18377.5,0,0,0,0,0,0,0,0,0,0,0,0,1,18799.51781982349,18070.98218017651,177.51187988232618,249660,379288.983597979,666155.2130954528,-51393.607101329624,0,0,0,0,-856580.4378238124,-188947.94945750822
1725832800,18399.5,18526.25,18386.75,18513,0,0,0,0,0,0,0,0,0,0,0,1,0,18789.4361898361,18123.5638101639,175.45745989073143,91837,283471.65573198604,568933.4753969685,-30973.60577082289,0,0,0,0,74720.42652329749,-163836.67555457435
1725847200,18513.5,18584.75,18497.25,18553,0,0,0,0,0,0,0,0,0,0,0,1,0,18838.512176276377,18243.487823723623,169.17478418425063,57603,208182.10382132404,425207.48359797907,-18691.813808491082,0,0,0,0,100724.06652329749,-138640.41440430086
1725861600,18553.25,18636.25,18546.75,18627,0,0,0,0,1,0,0,0,0,0,0,1,0,18881.475592256636,18301.524407743364,163.4837281710899,83552,166638.7358808827,312273.15573198604,-4517.110110514877,0,0,0,0,169572.78160709637,-109286.77668892969
1725876000,18626.25,18697.5,18565.5,18687.5,0,0,0,0,0,0,0,0,0,0,0,1,0,18939.352335666874,18323.647664333126,161.23489044458347,257817,197031.49058725513,249958.10382132407,11848.870451073377,0,0,1,0,289203.7759252782,-71335.29548757656
1725890400,18687.25,18730,18497.25,18639.75,0,0,0,0,0,0,0,0,1,0,0,0,1,18979.514668833526,18247.735331166474,166.34311255568466,642300,345454.3270581701,295547.2358808827,1523.7862070383708,0,0,0,0,158122.14327221698,-49482.20608188194
1725904800,18639.5,18735,18566.5,18724.25,0,0,0,0,0,0,0,0,0,0,0,1,0,18984.745763916846,18316.754236083154,166.49717594456433,257098,316002.2180387801,518181.49058725516,17591.75873759877,0,0,0,0,287434.0453493683,-17394.944040810486
1725919200,18723.75,18742,18637.25,18693.5,0,0,0,0,0,0,0,0,0,0,0,0,1,18985.129995065643,18394.120004934357,162.08666337709545,63655,231886.47869252006,474003.3270581701,16675.291941574083,0,0,0,0,-18382.47016706444,-17488.99414807277
1725933600,18693,18693.75,18612,18623.5,0,0,0,0,0,0,0,0,0,0,0,0,1,18928.272495418096,18377.477504581904,156.34833027873148,51866,171879.65246168006,347829.7180387801,13393.006452008594,0,0,0,0,-62476.5007481042,-21773.518586170998
1725948000,18624.25,18693,18582.5,18638.5,0,0,0,0,0,0,0,0,0,0,0,1,0,18922.610174316804,18352.889825683196,153.07344954453635,83836,142531.7683077867,257819.4786925201,15788.848254641696,0,0,0,0,-51665.0708838508,-24620.33309071193
1725962400,18638.5,18821.75,18615.75,18762.5,0,0,0,0,0,0,0,0,0,0,0,1,0,19057.03087615132,18380.46912384868,156.8539174342123,308090,197717.84553852445,213797.65246168006,34061.84807543967,0,0,0,0,133787.16212585793,-9533.904974848136
1725976800,18762.5,18816.5,18589.75,18787.25,0,0,0,0,0,0,0,0,1,0,0,1,0,19059.26974214051,18346.98025785949,161.84649476034,735849,377094.89702568296,296576.76830778667,38832.41459351936,0,0,0,0,214105.8512107532,11765.119423780563
1725991200,18786.75,18876.75,18786.75,18837.75,0,0,0,0,0,0,0,0,0,0,0,1,0,19111.82190341619,18551.67809658381,156.71460227745857,210043,321410.9313504553,565642.3455385244,46092.69683954021,0,0,0,0,333130.2178774199,42371.31927650811
1726005600,18841.75,18857.25,18748,18777.75,0,0,0,0,0,0,0,0,0,0,0,0,1,19087.236410315032,18518.013589684968,153.3242735433544,70273,237698.28756697022,482116.39702568296,36620.77844301297,0,0,0,0,-41166.79176201373,34415.308701410795
1726020000,18778,18799.75,18704.75,18751.25,0,0,0,0,0,0,0,0,0,0,0,0,1,19023.487381006817,18481.012618993183,149.15825400454338,71667,182354.5250446468,356547.4313504553,30617.207411981435,0,0,0,0,-61346.71018306636,25295.11642669869
1726034400,18750.75,18825.25,18746.25,18807.25,0,0,0,0,0,1,0,0,0,0,0,1,0,19041.470425220614,18530.029574779386,144.14695014707598,94903,153204.0166964312,273531.7875669702,33792.73589765524,0,0,0,0,6526.954373895671,23507.67242166983
1726048800,18807.25,18929.25,18730.75,18792,0,0,0,0,0,0,0,0,0,0,1,0,1,19151.293966276284,18508.706033723716,148.0293108508563,381076,229161.34446428745,229806.0250446468,27006.779617220862,0,0,0,0,-22749.665273459494,19102.211688800373
1726063200,18792,19071.5,18547.75,19040.25,0,1,0,0,0,0,0,1,1,0,0,1,0,19333.799754399406,18285.450245600594,174.86650293293798,879102,445808.2296428583,343742.0166964312,63240.05097852541,0,0,0,0,393932.0941537481,54800.29573308111
1726077600,19040.25,19293.5,19031.75,19246.25,0,0,0,0,0,0,0,0,0,0,0,1,0,19565.108700513734,18760.141299486266,181.0724670091567,300724,397446.8197619055,668712.3444642875,75406.83659100882,0,0,0,0,630605.041622707,109638.84296066454
1726092000,19246,19289.75,19228,19278.25,0,0,0,0,0,0,0,0,0,0,0,1,0,19548.57415047704,18969.17584952296,172.54943365135978,45698,280197.2131746037,596170.2296428583,64781.198598321025,0,0,0,0,23866.566801619432,101470.05475504119
1726106400,19277.75,19329.25,19263.25,19311.25,0,0,0,0,1,0,0,0,0,0,0,1,0,19576.65813972868,19015.84186027132,164.93875981911978,44440,201611.47544973582,420295.8197619056,55543.11849406509,0,0,0,0,46423.2334682861,96227.5003467788
1726120800,19310,19342.5,19260,19295,0,0,0,0,0,0,0,0,0,0,0,0,1,19581.075415462346,19021.424584537654,159.05027697489692,91792,165004.98363315722,302417.21317460376,43931.82149259624,0,1,0,0,29733.778922831552,89894.76497306954
1726135200,19295,19329.25,19185.25,19257.25,0,0,0,0,0,0,0,0,0,0,0,0,1,19566.212885786463,18948.287114213537,157.97525719097573,326309,218772.98908877146,247507.47544973582,27681.132472912064,0,0,0,0,-55809.03184105734,76018.21289553365
1726149600,19257.75,19468.75,19220.5,19465.75,0,0,0,0,0,0,0,0,1,0,0,1,0,19715.38517965886,18973.86482034114,164.42345310590602,710352,382632.65939251427,328159.4836331572,78278.58367698945,0,0,0,0,539370.0859837161,120146.96271345578
1726164000,19466.5,19483.25,19357.5,19413.25,0,0,0,0,0,0,0,0,0,0,0,0,1,19725.74159539751,19115.00840460249,161.66106359834131,279927,348397.4395950095,573948.9890887714,51842.6710387251,0,0,0,0,420832.41003938206,148783.67198259162
1726178400,19410,19473.25,19410,19443.5,0,0,0,0,0,0,0,0,0,0,0,1,0,19705.19755286912,19178.05244713088,154.6317019127455,44978,247257.626396673,522596.15939251427,43320.132687891215,0,0,0,0,23822.339920948616,136882.59273862562
1726192800,19443,19488.5,19420,19445,0,0,0,0,0,0,0,0,0,0,0,1,0,19711.21915623561,19197.28084376439,148.47943749040655,35488,176667.75093111536,370886.4395950095,33925.91155210769,0,0,0,0,24858.485906350077,126213.63018317081
1726207200,19445.25,19478.25,19424.5,19462.5,0,0,0,0,0,0,0,0,0,0,0,1,0,19690.819573647354,19211.930426352646,141.71304909823465,68503,140612.83395407692,265001.62639667303,28000.862560284186,0,0,0,0,46843.16962728031,118654.53870165742
1726221600,19462.5,19503,19396,19466.75,0,0,0,0,0,0,0,0,0,0,0,1,0,19711.850318386827,19187.149681613173,139.2335455912179,195062,158762.55596938462,210919.25093111538,21635.499082395476,0,0,0,0,54590.95934690648,112553.24542977638
1726236000,19466.75,19577,19412.25,19561.25,0,0,0,0,0,0,0,0,0,0,0,1,0,19788.584224216338,19200.665775783662,141.05614947755947,505293,274272.70397958974,238143.83395407692,42832.59888646493,0,0,0,0,344425.1839296075,134636.28719166506
1726250400,19561,19573.75,19491.75,19504,0,0,0,0,0,0,0,0,0,0,0,0,1,19779.006779629457,19286.493220370543,136.83785308630522,199762,249435.80265305983,411409.0559693846,19486.74698033533,0,0,0,0,205566.2327100953,141391.52009818223
1726437600,19498.25,19546.75,19478.5,19526.5,0,0,0,0,0,0,0,0,0,0,0,1,0,19744.658081084497,19280.591918915503,131.93872072299772,41025,179965.5351020399,374153.70397958974,14977.259096381997,0,0,0,0,16981.043956043955,129542.90332274049
1726452000,19526.25,19532.5,19506.5,19517.5,0,0,0,0,0,1,0,0,0,0,0,0,1,19719.057503864176,19319.942496135824,124.3716692427836,17166,125699.02340135994,269948.3026530598,9055.160224030733,0,0,0,0,11204.024725274725,118272.53393250566
1726466400,19517.25,19543.5,19481.25,19515,0,0,0,0,0,0,0,0,0,0,0,0,1,19723.40161073102,19301.34838926898,119.93440715401334,31437,94278.34893423997,188548.53510203992,4600.172681237811,0,0,0,0,10067.74761684099,107967.31618815663
1726480800,19515.25,19516.75,19326.75,19428.75,0,0,0,0,0,0,0,0,0,0,0,0,1,19704.158638535948,19139.341361464052,124.93909235729811,136442,108332.89928949332,141417.52340135997,-4801.037654754469,0,0,0,1,-52049.26817263269,92727.64148712908
1726495200,19429,19462.25,19299,19428.75,0,0,0,0,0,0,0,0,0,0,0,0,0,19653.763378640524,19107.486621359476,127.67558576034824,309717,175460.93285966222,162499.34893423997,-6633.538660095037,0,0,0,0,-52523.56679437848,78894.19307936645
1726509600,19428.75,19452.25,19394.75,19418.25,0,0,0,0,0,0,0,0,0,0,0,0,1,19636.244565880486,19210.755434119514,122.66304392032337,84750,145223.9552397748,263191.39928949333,-9492.724847481328,0,0,0,0,-67999.65375090022,64904.30290505534
1726524000,19658,19696,19632.75,19654,1,0,0,0,0,0,0,1,0,0,0,0,0,19896.61102546045,19432.13897453955,133.74068364030026,26019,105488.97015984988,217835.93285966222,-10456.618493811307,0,0,0,0,-1645.4703557312253,58566.229261170905
1726538400,19653.75,19691.5,19637.25,19688,0,0,0,0,1,0,0,0,0,0,0,1,0,19883.59416649899,19445.15583350101,128.0627776659931,14366,75114.64677323325,158233.45523977483,-10161.587672262474,0,0,0,0,7424.308446112093,53695.570135927206
1726552800,19688.5,19787,19675,19774,0,0,0,0,0,0,0,0,0,0,0,1,0,19977.373154606204,19484.626845393796,126.91543640413646,45353,65194.09784882217,112671.97015984988,-7446.345251165747,0,0,0,0,42046.464696112096,52586.13152261148
1726567200,19774.5,19828.75,19709,19761,0,0,0,0,0,0,0,0,0,0,0,0,1,20018.35542927719,19519.39457072281,126.4036195181267,230460,120282.73189921478,97791.14677323325,-10881.963585061996,0,0,0,0,16065.587869389758,49107.98450801893
1726581600,19760.5,19850.5,19574.5,19661.25,0,0,0,0,0,0,0,0,1,0,0,0,1,20056.13361290025,19368.86638709975,137.08907526683194,578329,272964.8212661432,180424.09784882216,-30728.031986520262,0,1,0,0,-191902.35868858124,26154.61848929511
1726596000,19661.25,19702.25,19609.25,19685,0,0,0,0,0,0,0,0,0,0,0,1,0,19903.159783407373,19408.340216592627,133.93985560491538,169319,238416.2141774288,409447.2318992148,-23062.204820266277,0,0,0,0,-148662.29148428017,9505.38896800223
1726610400,19686.5,19715,19678.75,19710.5,0,0,0,0,0,0,0,0,0,0,0,1,0,19905.44301316399,19488.30698683601,126.96200877599286,18415,165082.47611828588,357624.32126614323,-19572.20427845281,0,0,0,0,12192,9761.256685335351
1726624800,19710.5,19715.75,19669.25,19692.5,0,0,0,0,0,1,0,0,0,0,0,0,1,19897.572083652274,19487.427916347726,121.21472243485051,20107,116757.31741219059,247623.7141774288,-18469.52146208904,0,0,0,0,4408.645161290323,9251.484159235824
1726639200,19691.5,19727,19657.75,19710.25,0,0,0,0,0,0,0,0,0,0,0,1,0,19903.25443481997,19481.49556518003,117.50295654664691,49266,94260.21160812707,175135.97611828588,-15454.62608192981,1,0,0,0,17747.814836380574,10060.658509440087
1726653600,19710,19738.25,19667,19708.5,0,0,0,0,0,0,0,0,0,0,0,0,1,19909.548760904258,19495.701239095742,114.19917393617213,175120,121213.47440541803,141390.3174121906,-14490.530953864472,0,0,0,0,14061.07799427531,10441.650841329156
