time,open,high,low,close,Shapes,Shapes,Bullish Sweep,Bearish Sweep,ATR Short Stop Loss,ATR Long Stop Loss,VWAP,Upper Band #1,Lower Band #1,ATR,Volume,Volume EMA,Spike Threshold,CVD Oscillator,Bullish Divergence,Bearish Divergence,Bullish Cross,Bearish Cross
1776655800,4814.8,4816.8,4808.8,4810.8,0,1,0,0,4842.415324285947,4783.184675714054,4801.522834810591,4818.823021228148,4784.222648393034,17.076882857297402,3447,6095.830695318773,11130.369064467239,-264.43424735712335,0,0,0,0
1776657600,4810.9,4815.2,4810.6,4813.9,1,0,0,0,4839.478515408378,4786.321484591622,4801.819702016969,4818.998103071982,4784.641300961956,16.185676938918977,2732,4974.553796879182,9143.74604297816,-74.67466885413236,0,0,0,0
1776659400,4813.9,4813.9,4806.3,4808.3,0,1,0,0,4837.258621450636,4782.941378549363,4802.078230200646,4819.021749890783,4785.13471051051,15.572414300424725,3754,4567.7025312527885,7461.830695318773,-347.28333657055936,0,0,0,0
1776661200,4808.4,4812.3,4803.5,4807.1,0,1,0,0,4834.933005632734,4780.866994367266,4802.277762121291,4818.946290316155,4785.609233926427,15.088670421822972,4155,4430.135020835192,6851.553796879183,-364.648533441019,0,0,0,0
1776663000,4806.9,4815.4,4797.7,4809.8,1,0,0,0,4838.312790944681,4774.787209055318,4802.655015642913,4818.784073727589,4786.525957558237,15.27519396312132,8766,5875.423347223461,6645.2025312527885,-183.40453415313883,0,0,0,0
1776664800,4810.1,4813.1,4802.9,4805,0,1,0,0,4835.469020162919,4780.530979837081,4802.853662919395,4818.635823684898,4787.071502153892,14.912680108612706,5962,5904.282231482307,8813.13502083519,-449.9114742097471,0,0,0,0
1776666600,4805.5,4814.9,4804.6,4814.5,1,0,0,0,4836.7748044369955,4782.7251955630045,4803.143678901529,4818.729986317488,4787.55737148557,14.583202957997461,4618,5475.521487654872,8856.423347223461,-4.012127361074448,0,0,0,0
1776668400,4815,4825.5,4813.6,4817.4,1,0,0,0,4847.087318405782,4792.0126815942185,4803.907523449867,4819.4801559343305,4788.334890965403,14.39154560385476,6910,5953.680991769915,8213.282231482308,111.06491033669488,0,0,1,0
1776670200,4817.4,4818.3,4806,4809.1,0,1,0,0,4839.663224233941,4784.636775766059,4804.22571371482,4819.523621130206,4788.9278062994335,14.24214948929372,6538,6148.4539945132765,8930.521487654873,-342.0390057254359,0,0,0,1
1776672000,4808.4,4811.9,4805.1,4811.4,1,0,0,0,4832.465851074373,4784.534148925627,4804.38301146782,4819.4761142393145,4789.289908696326,13.710567382915544,4594,5630.302663008851,9222.680991769914,-103.36457467489522,0,0,0,0
1776673800,4811,4815.9,4807.9,4815.7,1,0,0,0,4835.854004569061,4787.945995430939,4804.539031062969,4819.542414180216,4789.535647945722,13.30266971270729,2768,4676.201775339234,8445.453994513276,54.27062224276281,0,0,1,0
1776675600,4815.8,4817.8,4811.1,4811.9,0,1,0,0,4837.046575671271,4791.8534243287295,4804.722579259297,4819.627982797825,4789.817175720769,12.8310504475139,3222,4191.467850226156,7014.302663008851,-147.01018133509362,0,0,0,1
1776677400,4811.7,4817,4803.2,4811.5,0,1,0,0,4836.350391694751,4783.849608305249,4804.952570281611,4819.6058572859565,4790.299283277265,12.900261129834348,6516,4966.31190015077,6287.201775339234,-142.54027078004032,0,0,0,0
1776679200,4811.5,4821.2,4809.8,4818.2,1,0,0,0,4840.38964943084,4790.61035056916,4805.2358347126265,4819.815548542262,4790.656120882991,12.79309962056044,4201,4711.207933433847,7449.467850226156,103.2576719083396,0,0,1,0
1776681000,4818.4,4820.1,4814.2,4815.9,0,1,0,0,4838.551103042924,4795.748896957076,4805.353339435422,4819.904380894604,4790.802297976239,12.30073536194902,1753,3725.1386222892315,7066.81190015077,0.7889164221870715,0,0,0,0
1776682800,4816.1,4816.3,4806,4808,0,1,0,0,4834.536738539858,4787.7632614601425,4805.464361683957,4819.862109137094,4791.066614230819,12.157825693238388,4108,3852.759081526154,5587.707933433847,-316.80326809453686,0,0,0,1
1776684600,4808.2,4831.5,4807.2,4831.1,1,0,0,0,4851.037685787011,4787.662314212989,4806.173175994212,4820.704439048008,4791.641912940417,13.025123858007088,7283,4996.172721017436,5779.1386222892315,376.0682024183417,0,0,1,0
1776686400,4830.9,4842.8,4822.8,4825.8,0,1,0,0,4863.084993945082,4802.515006054919,4807.891746510738,4823.221993844136,4792.56149917734,13.523329296720869,13925,7972.44848067829,7494.259081526154,-41.37330898939473,0,0,0,1
1776688200,4825.8,4829.7,4818.9,4823.6,0,1,0,0,4849.69320866329,4798.90679133671,4808.535580953682,4823.886842140359,4793.184319767006,13.328805775526535,8160,8034.965653785527,11958.672721017436,-203.759868883343,0,0,0,0
1776690000,4823.6,4846.6,4819.6,4844.9,1,0,0,0,4868.057979473055,4798.142020526946,4810.226979968217,4826.567558034132,4793.886401902302,14.30531964870321,12935,9668.310435857018,12052.448480678291,781.6218396976196,0,0,1,0
1776691800,4845.1,4847.3,4836.1,4838.6,0,1,0,0,4868.425266653551,4814.974733346449,4811.840520387945,4829.142913184414,4794.538127591475,14.083511102367252,12199,10511.87362390468,14502.465653785526,-46.43868230284886,0,0,0,1
1776693600,4838.7,4847.1,4826.7,4843.7,1,0,0,0,4868.902033321155,4804.8979666788455,4813.6772232107505,4831.734555536977,4795.6198908845245,14.53468888076963,16583,12535.582415936453,15767.81043585702,327.1540255734645,0,0,1,0
1776695400,4843.5,4848,4812,4825,0,1,0,0,4872.101888083929,4787.898111916071,4814.663823215866,4832.4852664687905,4796.842379962941,16.067925389286085,17807,14292.721610624301,18803.373623904678,-613.7733902523532,0,0,0,1
1776697200,4825,4829.9,4812.6,4828.4,1,0,0,0,4854.133896077934,4788.366103922066,4815.130180909854,4832.5960322458295,4797.664329573879,16.15593071862274,14508,14364.481073749534,21439.082415936453,-247.54589003281157,0,0,0,0
1776699000,4828.5,4829.7,4815.4,4819.7,0,1,0,0,4853.7350463580815,4791.364953641918,4815.282197250725,4832.569438437646,4797.994956063805,16.023364238721133,6714,11814.320715833022,21546.7216106243,-604.1591326252071,0,0,0,0
1776700800,4819.9,4822,4812.5,4821.4,1,0,0,0,4845.336114475362,4789.163885524638,4815.350935676123,4832.466553017109,4798.235318335138,15.557409650241052,5984,9870.880477222016,17721.481073749535,-413.12345958691077,0,0,0,0
1776702600,4821.5,4826.5,4818.5,4825.9,1,0,0,0,4849.0263920128355,4795.9736079871645,4815.482365052379,4832.493156945625,4798.471573159132,15.017594675223833,4704,8148.586984814678,14806.320715833022,-99.97972606229175,0,0,0,0
1776704400,4826,4831.4,4823.8,4830,1,0,0,0,4853.131649726204,4802.068350273796,4815.755402301129,4832.68771456509,4798.823090037168,14.487766484136378,6401,7566.057989876452,12222.880477222017,229.57695967790966,0,0,1,0
1776706200,4830.1,4832.6,4825.1,4827.4,0,1,0,0,4853.582960460048,4804.117039539953,4815.951487332857,4832.823945728657,4799.079028937057,13.988640306698064,4783,6638.3719932509675,11349.086984814678,17.746958855116134,0,0,0,0
1776708000,4827.6,4836.6,4827.6,4834.2,1,0,0,0,4857.069891855758,4807.1301081442425,4816.224300436332,4833.094165599641,4799.354435273022,13.646594570505398,5063,6113.247995500645,9957.557989876452,356.1944451003927,0,0,0,0
1776709800,4833.8,4837.2,4831.4,4835,1,0,0,0,4856.829185294632,4811.770814705367,4816.401224237281,4833.284656358476,4799.517792116086,13.086123529755026,3051,5092.4986636670965,9169.871993250967,339.7500142036688,0,0,0,0
1776711600,4834.6,4842.2,4834.4,4837.6,1,0,0,0,4861.262814916445,4815.337185083555,4816.641241870804,4833.583345326602,4799.699138415006,12.708543277629682,3537,4573.999109111398,7638.747995500645,392.57011436144137,0,0,0,0
1776713400,4837.6,4837.8,4830.1,4834.7,0,1,0,0,4856.326185279556,4811.573814720445,4816.878919745077,4833.827853687378,4799.929985802776,12.350790186370405,4381,4509.666072740932,6860.9986636670965,149.6946430612477,0,0,0,0
1776715200,4834.9,4837.7,4832.7,4836.6,1,0,0,0,4855.43860061673,4814.96139938327,4817.000266457104,4833.961282517107,4800.039250397101,11.825733744486806,2104,3707.777381827288,6764.499109111397,173.15147278838356,0,0,0,0
1776717000,4836.4,4842.6,4833.5,4841,1,0,0,0,4860.0465577155355,4816.053442284465,4817.150604584232,4834.150692096444,4800.150517072019,11.63103847702349,2238,3217.851587884859,5561.666072740933,230.19985852331718,0,0,0,0
1776722400,4840.3,4854.3,4840.2,4849.6,1,0,0,0,4872.011089307283,4822.488910692717,4848.033333333334,4848.033333333334,4848.033333333334,11.807392871521838,5684,4039.901058589906,4826.777381827288,521.375754696202,0,0,0,0
1776724200,4849.6,4852.9,4845.9,4848.8,0,1,0,0,4870.09601149962,4828.70398850038,4848.481934668833,4849.049495293212,4847.914374044453,11.464007666413135,3551,3876.9340390599373,6059.851587884859,364.2728663433073,0,0,0,0
1776726000,4848.4,4852.8,4844.6,4846.3,0,1,0,1,4869.646296392504,4827.753703607496,4848.324466208568,4848.8738292504795,4847.775103166657,11.230864261669327,3426,3726.622692706625,5815.401058589906,189.2805825787732,0,0,0,0
1776727800,4846.4,4846.7,4840.6,4842.6,0,1,0,0,4862.996560935896,4824.303439064104,4847.393877769913,4849.40773434771,4845.380021192116,10.864373957264336,2878,3443.748461804417,5589.934039059937,-40.83868685512357,0,0,0,1
1776729600,4843,4851.3,4839.1,4839.4,0,1,0,0,4867.73966372619,4822.660336273811,4846.09077751846,4848.631490388439,4843.550064648481,10.959775817459727,7170,4685.832307869611,5165.6226927066255,-258.5534484104638,0,0,0,0
1776731400,4839.7,4845.9,4836.2,4843.3,1,0,0,0,4862.204687745747,4819.8953122542525,4845.189191884059,4848.044797975514,4842.333585792605,10.869791830498304,6041,5137.554871913074,7028.748461804416,-24.297990209565626,0,0,0,0
1776733200,4843.6,4844.3,4832.5,4838.1,0,1,0,0,4860.704352906766,4816.095647093234,4843.845378017938,4847.589148626878,4840.101607408998,10.93623527117701,6967,5747.369914608716,7706.33230786961,-349.5526716012517,0,0,0,0
1776735000,4837.9,4838.8,4825.5,4829.9,0,1,0,0,4855.457613413425,4808.842386586575,4841.906808959905,4847.581384059167,4836.232233860643,11.105075608950093,6590,6028.246609739143,8621.054871913073,-679.7203707883959,0,0,0,0
1776736800,4830,4830.4,4822.1,4826.9,0,1,0,0,4846.75706959818,4805.74293040182,4840.258282661938,4847.434535265433,4833.082030058444,10.904713065453606,5057,5704.497739826095,9042.369914608715,-748.9563737055917,0,0,0,0
1776738600,4827,4827.4,4821.3,4826,0,1,0,0,4843.242278912596,4805.457721087404,4838.902227098613,4847.022531514022,4830.781922683204,10.561519275064025,4587,5331.998493217397,8556.746609739143,-693.241863354285,0,0,0,0
1776740400,4826.2,4827,4812.6,4817.8,0,1,0,0,4843.253544704554,4796.3464552954465,4836.535627626407,4846.4970425845395,4826.574212668275,10.835696469702283,7065,5909.665662144931,7997.997739826094,-959.9559807689859,0,0,0,0
1776742200,4817.7,4819.3,4811.1,4816.1,0,1,0,0,4835.271148654228,4795.128851345772,4834.935437964777,4846.0161292890925,4823.854746640461,10.647432436152107,4859,5559.443774763287,8864.498493217397,-872.2071315194956,0,0,0,0
1776744000,4816.1,4816.7,4809,4810.5,0,1,0,0,4832.355352321783,4793.3446476782165,4833.25742822741,4845.477528165726,4821.037328289094,10.436901547855514,5058,5392.295849842191,8339.165662144931,-1051.4560456727127,0,0,0,0
1776745800,4810.5,4812.8,4806.7,4807.5,0,1,0,0,4827.990684298799,4791.509315701201,4831.824385416526,4844.985587013694,4818.663183819357,10.12712286586586,4328,5037.530566561461,8088.443774763287,-1044.455258075679,0,0,0,0
1776747600,4807.6,4811.4,4804.2,4806.3,0,1,0,0,4826.277063991742,4789.322936008258,4829.930219288855,4844.167635192963,4815.692803384748,9.918042661161143,6132,5402.353711040973,7556.29584984219,-935.3829463028125,1,0,0,0
1776749400,4806,4815.8,4801.7,4802.7,0,1,0,0,4831.125130849475,4786.374869150525,4827.434399670284,4842.684338424556,4812.184460916012,10.216753899649659,9572,6792.235807360648,8103.53056656146,-946.5317498971881,0,0,0,0
1776751200,4802.8,4809.4,4793.6,4797.6,0,1,0,0,4825.3233357887975,4777.6766642112025,4824.139180194512,4840.970902283211,4807.307458105813,10.615557192531773,12246,8610.157204907098,10188.353711040972,-1117.4298209870713,0,0,0,0
1776753000,4797.6,4802.4,4793.2,4797,0,1,0,0,4818.17166894674,4777.428331053259,4822.2384138546895,4839.845955872885,4804.630871836494,10.514445964493776,7787,8335.771469938065,12915.235807360648,-917.5981123400763,0,0,0,0
1776754800,4796.6,4806.4,4790.7,4802.1,1,0,0,0,4822.7272640219735,4774.372735978026,4820.87886689769,4838.768669352695,4802.989064442686,10.884842681315636,7008,7893.18097995871,12503.657204907096,-469.5369224007251,1,0,0,0
1776756600,4802.4,4811.4,4799.5,4804.9,1,0,0,0,4827.836030877546,4783.063969122453,4820.284402450014,4838.082891539676,4802.485913360351,10.957353918364493,4592,6792.787319972474,11839.771469938065,-241.15157998006885,0,0,0,0
1776758400,4804.6,4808.1,4793.4,4806,1,0,0,0,4824.937028672008,4776.562971327992,4819.285600878636,4837.055250808595,4801.515950948677,11.22468578133851,7176,6920.524879981649,10189.18097995871,-79.72305445748839,0,0,0,0
1776760200,4806,4812,4803.6,4804.7,0,1,0,0,4828.534383766864,4787.065616233136,4818.925611458659,4836.562438548474,4801.288784368843,11.022922511242877,3783,5874.6832533211,10380.787319972475,-66.922994961075,0,0,0,0
1776762000,4804.9,4807,4799.7,4801.1,0,1,0,0,4823.135499212089,4783.564500787911,4818.4021444775535,4835.990656878427,4800.81363207668,10.756999474725543,4358,5369.122168880734,8812.02487998165,-214.3592053634925,0,0,0,0
1776763800,4800.9,4809.1,4800.8,4802.5,1,0,0,0,4824.972249268368,4784.927750731633,4818.009588818928,4835.51079294566,4800.508384692196,10.58149951224516,3845,4861.081445920489,8053.6832533211,-49.92729241605184,0,0,0,0
1776765600,4802.9,4805.5,4799.6,4802,0,1,0,0,4820.870660034913,4784.229339965087,4817.69901443055,4835.16248658934,4800.23554227176,10.247106689941907,2831,4184.38763061366,7291.6221688807345,-25.869748424701243,0,0,0,0
1776767400,4802.1,4809.6,4801.8,4809,1,0,0,0,4824.708470032419,4786.691529967581,4817.511144423308,4834.881470903609,4800.140817943007,10.07231335494607,2501,3623.2584204091067,6276.58144592049,242.68948359284173,0,0,1,0
1776769200,4809.1,4809.6,4794.5,4802.6,0,1,0,0,4825.24715074439,4778.852849255611,4816.911346104183,4834.193892426622,4799.628799781744,10.431433829592805,5929,4391.838946939404,5434.88763061366,11.721434142342446,0,0,0,0
1776771000,4802.5,4818,4802.2,4814.3,1,0,0,0,4834.222354262647,4785.977645737353,4816.686173831372,4833.639802010491,4799.732545652253,10.814902841764761,6557,5113.559297959603,6587.758420409106,524.121856757984,0,0,0,0
1776772800,4814.5,4816.9,4798.3,4800.4,0,1,0,0,4833.956471815315,4781.243528184685,4816.0872238296015,4832.789275238724,4799.385172420479,11.370981210210095,8669,6298.706198639735,7670.338946939404,-140.68783575901045,0,0,0,1
1776774600,4799.9,4809.2,4783.4,4797.5,0,1,1,0,4827.802438114221,4764.797561885778,4814.527885700378,4831.389713836158,4797.666057564597,12.401625409480815,14541,9046.137465759823,9448.059297959602,-190.76040390543892,0,0,0,0
1776776400,4797.6,4802.6,4778.1,4793.1,0,1,0,0,4822.498692534635,4758.201307465366,4812.621855809009,4829.992161660112,4795.251549957905,13.265795023089327,16136,11409.424977173214,13569.206198639735,-381.82404379254183,0,0,0,0
1776778200,4792.9,4813.9,4788.5,4798.6,1,0,0,0,4835.098785925017,4767.301214074982,4811.494536023196,4828.424686802114,4794.564385244278,14.13252395001149,19890,14236.283318115475,17114.13746575982,163.7882990558428,0,0,1,0
1776780000,4798.5,4802,4788.4,4792.8,0,1,0,0,4823.141729787516,4767.258270212484,4810.678057935751,4827.596406323471,4793.759709548031,14.094486525010696,10875,13115.855545410317,21354.424977173214,-241.20229326126412,0,0,0,1
1776781800,4792.7,4793.7,4741.1,4757.7,0,1,0,0,4818.967320516979,4715.832679483021,4803.674272127775,4826.474099090812,4780.874445164738,16.84488034465275,40364,22198.57036360688,19673.783318115475,-2667.6576681524593,0,0,0,0
1776783600,4757.8,4776.6,4745.9,4761.4,1,0,0,0,4803.3517976229095,4719.1482023770905,4800.30266380519,4825.000278157954,4775.605049452425,17.834531748606178,23172,22523.046909071254,33297.85554541032,-1845.0761905761829,0,0,0,0
1776785400,4760.9,4768.8,4755.1,4760,0,1,0,0,4795.108812078416,4728.791187921584,4799.029155027043,4824.289872574436,4773.76843747965,17.539208052277154,9830,18292.03127271417,33784.57036360688,-1477.9225035714605,0,0,0,0
1776787200,4760.4,4766.4,4737.6,4739.8,0,1,0,0,4793.915325501385,4710.084674498615,4796.918304737157,4823.660456843154,4770.17615263116,18.34355033425731,12973,16519.020848476113,27438.046909071258,-1980.4854090642748,0,0,0,0
1776789000,4739.7,4746.8,4726.4,4729.4,0,1,0,0,4774.535659394144,4698.664340605856,4794.307498443546,4823.32994029568,4765.285056591412,18.49043959609611,13640,15559.347232317408,24778.53127271417,-2151.366873416933,0,0,0,0
1776790800,4729.5,4737.3,4715.2,4719.1,0,1,0,0,4765.422398008848,4687.077601991152,4790.923236056032,4822.99770497505,4758.848767137014,18.748265339232127,16537,15885.231488211606,23339.020848476113,-2359.922311995403,0,0,0,0
1776792600,4718.9,4742.2,4716.2,4730.6,1,0,0,0,4771.099369579644,4687.300630420355,4788.535672478699,4822.139648255917,4754.931696701481,19.26624638642983,13960,15243.487658807737,23827.84723231741,-1190.4134881764576,0,0,0,0
1776794400,4730.8,4734.4,4711.9,4716.3,0,1,0,0,4763.645843181098,4682.654156818901,4786.466386981465,4821.54402253731,4751.388751425619,19.49722878739913,11298,13928.325105871825,22865.231488211604,-1504.5364602645745,0,0,0,0
1776796200,4716.4,4732.8,4716.4,4728.1,1,0,0,0,4761.724711525306,4687.475288474694,4785.213454649878,4820.983906144128,4749.4430031556285,19.283141016870623,7787,11881.216737247883,20892.48765880774,-542.5706310540866,0,0,0,0
1776798000,4728.4,4734.3,4722.6,4732.8,1,0,0,0,4762.412232130641,4694.487767869359,4784.148473354547,4820.379170085099,4747.9177766239945,18.741488087094133,7406,10389.477824831922,17821.825105871823,-15.079971761959996,0,0,0,0
1776799800,4732.8,4733.7,4686.4,4698.5,0,1,0,0,4764.872072692738,4655.227927307262,4780.482952174024,4819.511418986612,4741.454485361436,20.781381795158854,18981,13253.318549887947,15584.216737247883,-1141.8072618855635,0,0,0,0
1776801600,4698.5,4730.2,4688.4,4724.6,1,0,0,0,4763.6240675004,4654.975932499599,4778.557605692524,4818.587186485063,4738.528024899984,22.282711666933235,12113,12873.212366591964,19879.97782483192,-46.075476590793414,0,0,0,0
1776803400,4724.5,4739.5,4724.2,4738.7,1,0,0,0,4772.1759198218,4691.5240801782,4778.156499848245,4818.225908952494,4738.087090743997,21.783946547866588,3788,9844.808244394644,19309.818549887947,466.8337240641483,0,0,1,0
1776808800,4739.7,4748,4732.5,4736.8,0,1,0,0,4780.002639834528,4700.497360165472,4739.099999999999,4739.099999999999,4739.099999999999,21.335093223018976,4993,8227.53882959643,14767.212366591966,463.1458027446088,0,0,0,0
1776810600,4736.9,4738.4,4733.3,4737.4,1,0,0,0,4768.663165560633,4703.036834439366,4738.183430954916,4739.473853333211,4736.893008576621,20.175443707089013,2519,6324.692553064287,12341.308244394644,568.0286469024585,0,0,0,0
1776812400,4737.4,4750.9,4736,4747.8,1,0,0,0,4780.59793944916,4706.30206055084,4741.080555134999,4744.546436428913,4737.614673841084,19.79862629943977,5698,6115.795035376191,9487.03882959643,1000.506082847592,0,0,0,0
1776814200,4747.8,4758.5,4746.2,4755.9,1,0,0,0,4787.394515202791,4717.305484797209,4745.104290496687,4751.588668021625,4738.619912971749,19.263010135194087,6306,6179.196690250794,9173.692553064286,1362.6664280779491,0,0,0,0
1776816000,4756.3,4765.7,4756.3,4760.6,1,0,0,0,4793.5806212597345,4728.4193787402655,4749.239992944794,4758.133775192599,4740.346210696988,18.587080839823095,6942,6433.464460167196,9268.795035376192,1556.525372088216,0,0,0,0
1776817800,4760.5,4765.4,4756.2,4757.7,0,1,0,0,4792.274862598325,4729.3251374016745,4751.084244653657,4760.098338491872,4742.0701508154425,17.916575065550003,5620,6162.309640111464,9650.196690250794,1244.0763548705927,0,0,0,0
1776819600,4757.6,4767.2,4753.3,4764,1,0,0,0,4793.644515269873,4726.855484730127,4753.374398696466,4762.429626309934,4744.319171082999,17.629676846582118,9041,7121.873093407643,9243.464460167197,1533.1881779163518,0,0,0,0
1776821400,4764.2,4772.9,4763.9,4770,1,0,0,0,4798.41990703631,4738.380092963689,4755.745506953606,4765.783979579063,4745.707034328149,17.01327135754054,7393,7212.248728938429,10682.809640111464,1814.8236974342415,0,0,0,0
1776823200,4769.7,4775.7,4767.4,4773.3,1,0,0,0,4800.286342248003,4742.813657751996,4757.217644152595,4767.879562616849,4746.555725688341,16.39089483200194,4788,6404.165819292286,10818.373093407643,1778.957459741333,0,0,0,0
1776825000,4773.1,4776.3,4768.3,4773.3,0,0,0,0,4799.987317801717,4744.612682198283,4758.457069818265,4769.507287362586,4747.406852273944,15.79154520114466,4660,5822.777212861524,9606.24872893843,1552.906497199509,0,1,0,0
1776826800,4773.1,4780.9,4770.5,4780.6,1,0,0,0,4804.009652244451,4747.390347755549,4759.863181902861,4771.592478606696,4748.133885199025,15.406434829634302,4665,5436.8514752410165,8734.165819292286,1663.3095847339357,0,0,0,0
1776828600,4780.5,4782.7,4774.6,4776,0,1,0,0,4805.026819941276,4752.273180058724,4760.91124590969,4773.043363799725,4748.779128019654,14.884546627517526,3894,4922.567650160678,8155.277212861525,1221.7234752089125,0,0,0,0
1776830400,4776,4777.4,4772.3,4773.9,0,1,0,0,4798.678475659756,4751.021524340244,4761.385805281486,4773.5636497685855,4749.207960794386,14.185650439837664,2401,4082.0451001071187,7383.8514752410165,963.6814224402383,0,0,0,0
1776832200,4773.6,4777.3,4769.5,4772.2,0,1,0,0,4797.894298826917,4748.905701173083,4762.019434270272,4774.150666209289,4749.888202331254,13.729532551277844,3977,4047.0300667380793,6123.067650160678,772.4309373748573,0,0,0,0
1776834000,4772.4,4789.8,4770,4784.1,1,0,0,0,4811.044706053566,4748.755293946434,4763.987532026015,4776.8800534323345,4751.095010619696,14.163137369043724,8287,5460.353377825386,6070.545100107119,1138.9500575821023,0,0,0,0
1776835800,4784.1,4790,4781.6,4786,1,0,0,0,4810.627227049739,4760.972772950261,4765.2142044353495,4778.713530692198,4751.714878178501,13.75148469982629,4822,5247.568918550257,8190.530066738079,1071.775499604385,0,0,0,0
1776837600,4786,4786.4,4777.4,4785.5,0,1,0,0,4806.518139403329,4757.28186059667,4766.1059354021445,4779.828195542293,4752.383675261996,13.412092935552986,4513,5002.712612366838,7871.353377825386,883.3415756839105,0,0,0,0
1776839400,4785.2,4786.3,4781.8,4785.9,1,0,0,0,4805.463272303092,4762.636727696909,4766.651646097154,4780.529510655209,4752.773781539099,12.775514868727772,2742,4249.1417415778915,7504.068918550256,787.2637894116881,0,0,0,0
1776841200,4785.9,4790.9,4780.8,4784.7,0,1,0,0,4809.776609995728,4761.923390004272,4767.4962062867835,4781.607447787795,4753.384964785772,12.584406663818607,4383,4293.761161051928,6373.712612366837,614.3249655549203,0,0,0,0
1776843000,4784.6,4785.3,4778.3,4779.3,0,1,0,0,4803.578280710319,4760.021719289682,4767.90279656612,4781.989256618249,4753.816336513991,12.18552047354585,3039,3875.5074407012853,6440.641741577892,301.5658949763558,0,0,0,0
1776844800,4779.5,4781.4,4772.7,4773.1,0,1,0,0,4799.304832088153,4754.795167911847,4768.230174349994,4782.107813360075,4754.352535339913,11.93655472543542,4393,4048.0049604675237,5813.261161051928,-43.092569342887685,0,0,0,1
1776846600,4773.1,4777,4770.2,4775.7,1,0,0,0,4794.354486939,4752.845513061,4768.430217105202,4782.120211127696,4754.740223082708,11.569657959332902,3581,3892.3366403116825,6072.007440701285,109.02839515628798,0,0,1,0
1776848400,4775.5,4780.6,4774.9,4775.1,0,1,0,0,4797.325595014786,4758.174404985214,4768.685025124731,4782.243790471828,4755.126259777633,11.15039667652346,3384,3722.891093541122,5838.504960467524,81.14653859434871,0,0,0,0
1776850200,4775,4781.2,4770.9,4773.6,0,1,0,0,4797.834481085158,4754.265518914842,4768.878438183009,4782.281395811977,4755.4754805540415,11.089654056771797,3410,3618.594062360748,5584.3366403116825,36.58477245871009,0,1,0,0
1776852000,4773.7,4776.3,4764.1,4773.4,0,1,0,0,4793.053446721932,4747.346553278068,4768.9889400147595,4782.087763238083,4755.8901167914355,11.168964481288084,5601,4279.396041573832,5427.891093541122,30.644174827660436,0,0,0,0
1776853800,4773.5,4779.2,4772.3,4778.1,1,0,0,0,4795.496057670365,4756.003942329635,4769.173999430548,4782.163701134757,4756.1842977263395,10.864038446910339,3044,3867.5973610492215,6419.094062360748,229.45706779044957,0,0,0,0
1776855600,4778.3,4779.8,4774.9,4775.9,0,1,0,0,4795.457053551054,4759.242946448946,4769.348894733941,4782.241178792329,4756.456610675553,10.438035700702496,2887,3540.7315740328145,5801.396041573832,66.01531346781567,0,0,0,0
1776857400,4776.3,4778.7,4766.2,4769,0,1,0,0,4794.577978297407,4750.322021702593,4769.426783756607,4782.064887722814,4756.788679790399,10.585318864938031,5280,4120.487716021877,5311.097361049222,-224.76287548292476,0,0,0,1
1776859200,4768.8,4779.2,4765.6,4771.7,1,0,0,0,4795.400979847592,4749.399020152408,4769.569910356639,4781.888585662485,4757.251235050794,10.800653231728132,7290,5176.991810681251,6180.731574032815,-23.949068057298973,0,0,0,0
1776861000,4771.7,4773,4761.1,4762.8,0,1,0,0,4789.318767001336,4744.781232998665,4769.353779854621,4781.363039718065,4757.344519991178,10.879178000890382,8107,6153.661207120834,7765.487716021877,-576.7004833330225,0,0,0,0
